buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
clean,clean,clean,clean,0,0,0,0.0,0,0,0.0,0,0,0.0,0,37,35.36848348,0,2012-11-06 09:22:20+00:00
clean,clean,clean,clean,0,0,1,0.0,2,1,0.0,1,0,0.0,0,5,4.917485335,0,2012-11-06 10:11:46+00:00
clean,clean,clean,clean,0,0,3,0.0,9,8,0.0,0,0,0.0,0,71,70.44225717,0,2012-11-07 01:00:03-08:00
clean,clean,clean,clean,1,1,1,0.0,70,8,294.0,0,2,0.0,0,72,71.32618922,89,2012-11-09 00:20:41+01:00
clean,clean,clean,clean,1,1,1,0.0,10,1,418.0,0,2,0.0,0,73,72.30689265,90,2012-11-09 15:29:10+01:00
clean,clean,clean,clean,0,0,28,0.0,479,126,0.0,1,0,0.0,0,6,5.88035507,0,2012-11-09 17:58:16+01:00
clean,clean,clean,clean,1,1,1,0.0,4,4,436.0,0,2,0.0,0,74,73.3034093,91,2012-11-09 09:04:53-08:00
clean,clean,clean,clean,1,1,1,0.0,0,27,347.0,0,3,0.0,0,75,74.30243046,92,2012-11-09 18:24:48+01:00
clean,clean,clean,clean,1,1,1,0.0,2,1,72.75,0,3,0.0,0,76,75.30089511,93,2012-11-09 18:32:09+01:00
clean,clean,clean,clean,1,1,1,0.0,60,15,358.0,0,1,5.0,1,77,76.06692155,94,2012-11-09 18:43:31+01:00
buggy,clean,clean,clean,2,5,6,1.813818003,52,52,197.4444444,0,3,9.5,2,78,77.0607541,97,2012-11-10 23:16:56+01:00
buggy,buggy,buggy,clean,1,2,2,0.300391417,54,21,239.0,0,2,6.0,1,79,78.04673223,96,2012-11-11 00:01:37+01:00
clean,buggy,buggy,buggy,1,2,2,0.650022422,13,5,299.0,1,3,11.0,2,80,79.04666607,97,2012-11-11 01:41:51+01:00
buggy,clean,clean,clean,1,2,2,0.811278124,3,9,280.0,0,3,0.0,0,81,79.95028992,98,2012-11-11 01:42:19+01:00
clean,buggy,buggy,clean,1,1,1,0.0,9,10,252.0,0,1,0.0,0,82,80.9194286,99,2012-11-11 12:53:56+01:00
buggy,clean,clean,clean,1,5,5,1.930433947,158,16,683.6,0,3,14.25,3,83,81.91920562,100,2012-11-11 16:26:31+01:00
buggy,buggy,buggy,buggy,2,7,11,2.360775124,276,173,428.1818182,1,3,6.545454545,9,84,82.88705349,103,2012-11-11 16:28:02+01:00
clean,buggy,buggy,buggy,1,1,2,1.0,2,2,365.5,0,3,0.0,0,85,83.88513452,102,2012-11-11 20:04:01+01:00
clean,clean,clean,clean,0,0,33,0.0,632,334,0.0,1,0,0.0,0,86,84.86435236,0,2012-11-11 20:16:45+01:00
buggy,clean,clean,clean,1,1,1,0.0,3,1,356.0,1,2,0.0,1,87,85.86246576,103,2012-11-11 13:32:58-08:00
clean,buggy,buggy,buggy,1,1,1,0.0,3,0,1084.0,0,3,0.0,1,37,35.81910848,104,2012-11-11 22:45:11+01:00
clean,buggy,buggy,buggy,0,0,51,0.0,1104,453,0.0,0,0,0.0,0,38,36.81895131,0,2012-11-12 10:02:46+00:00
clean,clean,clean,clean,2,2,30,4.645379149,180,2272,154.6666667,0,3,0.0,0,39,37.8154541,107,2012-11-12 10:05:12+00:00
clean,clean,clean,clean,1,2,59,5.651853674,4703,0,0.0,0,3,0.0,0,40,38.81541763,106,2012-11-12 10:57:48+00:00
clean,clean,clean,clean,1,1,29,4.618512687,0,2309,154.1034483,0,3,0.0,0,41,39.79488959,11,2012-11-12 10:58:20+00:00
clean,clean,clean,clean,1,2,32,4.631915115,2113,5,21.5625,1,3,44.5,4,42,40.70098134,107,2012-11-12 15:50:33+00:00
buggy,clean,clean,clean,1,1,1,0.0,4,0,440.0,1,1,4.0,1,88,86.0058275,108,2012-11-13 13:35:45+00:00
clean,buggy,buggy,buggy,0,0,37,0.0,2591,178,0.0,0,0,0.0,0,89,87.00454747,0,2012-11-15 18:59:37+01:00
clean,clean,clean,clean,0,0,37,0.0,2591,178,0.0,0,0,0.0,0,90,88.0042831,0,2012-11-15 10:07:52-08:00
clean,clean,clean,clean,1,1,1,0.0,2,0,236.0,0,2,13.0,1,91,88.94981301,109,2012-11-15 19:09:33+01:00
buggy,clean,clean,clean,1,4,4,1.074390042,23,18,365.5,1,2,7.5,3,92,89.94805913,110,2012-11-16 00:52:26+01:00
clean,buggy,buggy,buggy,1,2,2,0.999295444,37,27,842.0,0,3,7.5,2,93,90.94313653,111,2012-11-16 01:03:21+01:00
buggy,clean,clean,clean,1,1,1,0.0,3,3,447.0,0,2,22.0,1,43,40.87977455,112,2012-11-16 01:33:38+01:00
clean,buggy,buggy,buggy,0,0,1,0.0,3,3,0.0,1,0,0.0,0,94,90.66824704,0,2012-11-21 11:04:49+00:00
clean,clean,clean,clean,0,0,1,0.0,3,3,0.0,0,0,0.0,0,95,91.66564196,0,2012-11-21 03:35:31-08:00
clean,clean,clean,clean,0,0,8,0.0,68,45,0.0,1,0,0.0,0,96,92.66271175,0,2012-11-21 12:51:37+01:00
clean,clean,clean,clean,2,2,3,0.98159126,18,42,562.3333333,0,3,0.0,0,97,93.40688046,116,2012-11-21 04:09:31-08:00
clean,clean,clean,clean,1,2,2,0.970950594,4,1,1218.5,0,3,10.0,1,98,94.39997289,114,2012-11-22 14:58:40+01:00
clean,clean,clean,clean,1,2,7,2.552179697,6,12,456.2857143,0,3,15.0,6,99,95.39767611,115,2012-11-22 15:40:08+01:00
clean,clean,clean,buggy,1,2,3,0.711055573,126,99,700.6666667,0,3,9.666666667,2,100,96.19583603,116,2012-11-22 15:53:46+01:00
clean,clean,clean,clean,1,3,6,2.534560263,134,33,481.5,0,3,9.0,2,101,97.15604883,117,2012-11-23 11:41:00+01:00
clean,clean,clean,clean,1,1,1,0.0,1,0,454.0,0,3,0.0,0,102,98.15517359,118,2012-11-23 15:33:01+01:00
clean,clean,clean,clean,1,1,1,0.0,10,3,232.0,0,2,12.0,1,103,99.15285495,119,2012-11-23 15:38:04+01:00
clean,clean,clean,clean,1,2,2,0.684038436,10,1,361.5,0,3,11.0,1,104,100.1457386,120,2012-11-23 15:51:18+01:00
buggy,clean,clean,clean,1,2,2,0.269055303,72,15,420.0,0,2,1.0,1,105,101.1386154,121,2012-11-23 16:31:29+01:00
clean,buggy,clean,clean,1,5,8,2.306052926,308,4,484.5,0,3,13.25,5,106,101.6195674,122,2012-11-23 17:11:17+01:00
clean,clean,clean,clean,1,3,3,1.272905595,11,4,1092.0,0,3,0.0,2,107,102.6166847,123,2012-11-25 17:15:47+01:00
clean,buggy,buggy,buggy,1,1,1,0.0,3,1,122.0,1,1,9.0,1,108,103.6100456,124,2012-11-25 17:31:43+01:00
clean,clean,clean,clean,0,0,32,0.0,690,202,0.0,1,0,0.0,0,109,104.5828985,0,2012-11-25 18:08:02+01:00
clean,clean,clean,clean,1,1,1,0.0,1,1,250.0,1,2,12.0,1,44,41.35368016,125,2012-11-25 11:35:03-08:00
clean,clean,clean,clean,1,1,1,0.0,1,1,464.0,1,3,0.0,0,45,42.35170758,126,2012-11-26 13:12:43+00:00
clean,clean,clean,clean,1,1,1,0.0,1,1,888.0,0,2,0.0,0,110,105.378761,8,2012-11-26 13:39:49+00:00
buggy,clean,clean,clean,1,1,1,0.0,3,2,414.0,1,2,0.0,0,46,43.35011555,127,2012-11-26 14:51:42+01:00
clean,buggy,clean,clean,0,0,3,0.0,5,4,0.0,1,0,0.0,0,111,106.3758957,0,2012-11-26 14:01:08+00:00
clean,clean,clean,clean,0,0,3,0.0,5,4,0.0,0,0,0.0,0,112,107.3751532,0,2012-11-26 06:06:58-08:00
clean,clean,clean,clean,1,1,1,0.0,4,0,448.0,0,1,15.0,1,113,108.3040107,128,2012-11-26 15:10:53+01:00
clean,clean,clean,clean,1,1,1,0.0,4,0,872.0,0,2,4.0,1,114,109.3035376,129,2012-11-26 21:22:40+01:00
clean,clean,clean,clean,1,5,6,1.825967766,54,10,625.1666667,1,3,14.6,5,115,110.2997476,130,2012-11-26 21:25:07+01:00
clean,buggy,buggy,clean,1,4,6,1.933472131,214,5,699.6666667,0,3,6.2,3,116,111.2812433,131,2012-11-26 21:44:33+01:00
clean,buggy,buggy,buggy,1,1,1,0.0,74,20,896.0,0,2,0.0,1,117,112.278007,132,2012-11-26 23:18:32+01:00
buggy,clean,clean,clean,1,1,2,0.451496629,345,4,123.0,0,2,10.5,1,118,113.2711318,133,2012-11-26 23:34:49+01:00
clean,buggy,buggy,buggy,1,1,1,0.0,3,12,2456.0,0,3,0.0,1,119,114.2667439,134,2012-11-27 00:09:05+01:00
clean,clean,clean,clean,1,1,1,0.0,20,16,454.0,0,2,0.0,0,120,115.2631974,135,2012-11-27 00:30:45+01:00
clean,clean,clean,clean,0,0,16,0.0,710,59,0.0,1,0,0.0,0,121,116.2619802,0,2012-11-27 00:48:06+01:00
clean,clean,clean,clean,1,10,17,4.05881389,19,17,464.5294118,1,3,11.5625,16,47,44.25491018,136,2012-11-26 15:54:00-08:00
clean,clean,clean,clean,0,0,17,0.0,19,17,0.0,1,0,0.0,0,122,117.1197392,0,2012-11-27 10:46:57+00:00
clean,clean,clean,clean,1,1,1,0.0,7,0,236.0,1,3,22.0,1,123,118.1069655,137,2012-11-27 03:18:01-08:00
clean,clean,clean,clean,0,0,17,0.0,19,17,0.0,0,0,0.0,0,124,119.1056369,0,2012-11-27 13:18:58+01:00
buggy,clean,clean,clean,2,43,189,6.977641209,3354,2680,220.026455,0,4,20.55789474,62,125,120.0963425,142,2012-11-27 13:25:15+01:00
clean,clean,clean,clean,1,1,1,0.0,13,1,250.0,0,3,0.0,1,126,121.0721885,139,2012-11-27 14:08:49+01:00
clean,clean,clean,clean,0,0,189,0.0,3373,2680,0.0,1,0,0.0,0,127,122.0695117,0,2012-11-27 16:01:04+01:00
buggy,clean,clean,clean,1,1,3,0.201976353,186,3,237.3333333,0,2,0.0,2,128,122.9853276,140,2012-11-27 07:13:24-08:00
buggy,buggy,buggy,buggy,1,1,3,1.459147917,6,6,359.3333333,0,2,0.0,2,129,123.9852137,141,2012-11-27 22:38:11+01:00
clean,buggy,buggy,buggy,1,3,4,0.879506461,31,7,599.5,0,3,0.0,4,130,124.9637595,142,2012-11-27 22:38:42+01:00
buggy,clean,clean,clean,1,3,3,1.160887129,21,10,1068.0,1,3,0.0,3,131,125.9579439,143,2012-11-28 00:15:10+01:00
clean,buggy,buggy,buggy,0,0,10,0.0,240,22,0.0,1,0,0.0,0,132,126.9569526,0,2012-11-28 00:41:06+01:00
clean,clean,clean,clean,2,2,3,1.584962501,3,3,563.6666667,0,3,0.0,0,133,127.9564585,148,2012-11-27 15:45:29-08:00
clean,clean,clean,clean,0,0,3,0.0,3,3,0.0,0,0,0.0,0,134,128.9562132,0,2012-11-28 00:47:39+01:00
clean,clean,clean,clean,1,1,1,0.0,2,1,303.0,0,3,0.0,0,135,129.785802,145,2012-11-27 15:48:43-08:00
clean,buggy,clean,clean,0,0,1,0.0,2,1,0.0,0,0,0.0,0,136,130.7843759,0,2012-11-28 13:04:42+01:00
clean,clean,clean,clean,1,1,1,0.0,6,0,452.0,0,3,0.0,1,137,131.7763538,146,2012-11-28 04:10:49-08:00
clean,clean,clean,clean,0,0,1,0.0,6,0,0.0,1,0,0.0,0,138,132.7756826,0,2012-11-28 13:44:57+01:00
clean,clean,clean,clean,1,2,2,0.970950594,11,4,710.0,0,3,1.0,1,139,133.7358646,147,2012-11-28 04:47:47-08:00
clean,clean,clean,clean,1,1,1,0.0,9,11,76.0,0,3,0.0,0,140,134.731362,2,2012-11-28 16:34:34+01:00
clean,clean,clean,clean,1,1,28,4.612295922,0,2202,157.2857143,0,3,0.0,0,141,135.7307397,12,2012-11-28 16:53:17+01:00
clean,clean,clean,clean,0,0,30,0.0,17,2214,0.0,1,0,0.0,0,142,136.6725624,0,2012-11-28 16:55:51+01:00
clean,clean,clean,clean,1,1,1,0.0,3,1,1550.0,0,3,1.0,1,143,137.4168779,148,2012-11-28 11:54:02-08:00
clean,clean,clean,clean,0,0,1,0.0,3,1,0.0,1,0,0.0,0,144,138.4113486,0,2012-11-29 14:15:07+01:00
clean,clean,clean,clean,1,1,1,0.0,1,1,1018.0,0,3,1.0,1,145,139.0444493,149,2012-11-29 05:37:30-08:00
clean,clean,clean,clean,1,2,2,0.970950594,4,1,963.0,0,3,1.0,1,146,140.0204046,150,2012-11-30 15:15:21+01:00
buggy,clean,clean,clean,1,5,6,0.416115498,187,5,478.0,0,3,1.833333333,5,147,141.0170997,151,2012-11-30 16:51:44+01:00
clean,buggy,buggy,buggy,0,0,8,0.0,192,7,0.0,1,0,0.0,0,148,141.2467088,0,2012-11-30 17:04:53+01:00
clean,clean,clean,clean,2,2,2,0.811278124,4,16,694.0,0,2,0.0,0,149,141.2371603,156,2012-12-02 11:03:54-08:00
clean,clean,clean,clean,2,3,3,0.465631061,18,318,874.6666667,0,3,6.666666667,3,150,142.2370266,157,2012-12-05 14:12:46+00:00
clean,clean,clean,clean,2,2,3,0.307550901,5,188,359.3333333,1,2,7.0,2,151,143.2323957,158,2012-12-05 14:13:18+00:00
clean,clean,clean,clean,2,2,2,0.342224783,0,345,469.0,1,2,6.0,2,152,144.2314584,159,2012-12-05 14:31:38+00:00
clean,clean,clean,clean,1,1,1,0.0,2,2,305.0,0,3,0.0,0,153,145.229544,156,2012-12-05 14:35:19+00:00
clean,clean,clean,clean,1,1,1,0.0,7,1,600.0,0,2,8.0,1,154,146.1871337,157,2012-12-05 14:42:47+00:00
clean,clean,clean,clean,1,1,1,0.0,2,0,470.0,1,3,0.0,0,48,44.26677905,158,2012-12-05 17:27:02+00:00
clean,clean,clean,clean,1,3,4,1.314540779,61,8,304.5,0,3,8.0,3,49,45.26131532,159,2012-12-06 10:12:43+00:00
clean,clean,clean,clean,0,0,4,0.0,63,8,0.0,1,0,0.0,0,155,146.9055818,0,2012-12-06 11:23:59+00:00
clean,clean,clean,clean,1,7,9,2.407791979,165,35,515.8888889,0,3,6.857142857,6,156,147.8996108,160,2012-12-06 03:31:52-08:00
clean,buggy,buggy,clean,1,1,1,0.0,0,9,309.0,0,3,0.0,0,157,148.4882958,161,2012-12-06 11:54:45+00:00
clean,clean,clean,clean,1,3,3,1.097081714,32,3,1088.666667,0,3,7.5,2,158,148.6186142,162,2012-12-07 14:04:06+00:00
clean,clean,buggy,clean,1,1,1,0.0,1,7,106.0,0,2,12.0,1,159,149.6026797,163,2012-12-09 22:26:53+01:00
buggy,clean,clean,clean,1,2,2,0.970950594,26,4,420.0,0,3,12.0,1,160,150.5959448,164,2012-12-09 23:27:41+01:00
clean,buggy,clean,clean,1,1,1,0.0,25,1,382.0,0,1,12.0,1,161,151.5954131,165,2012-12-09 23:53:12+01:00
buggy,clean,clean,clean,2,14,25,3.919676816,132,60,390.24,0,3,7.222222222,9,162,152.3748302,170,2012-12-09 23:55:12+01:00
clean,clean,clean,clean,0,0,4,0.0,64,8,0.0,0,0,0.0,0,163,153.3531765,0,2012-12-10 13:40:17+01:00
clean,clean,clean,clean,0,0,42,0.0,417,988,0.0,1,0,0.0,0,164,154.3529465,0,2012-12-10 15:00:50+01:00
clean,clean,clean,clean,1,6,6,2.328884071,14,11,767.8333333,0,3,0.0,2,165,155.3114331,167,2012-12-10 06:01:41-08:00
clean,buggy,buggy,buggy,1,3,3,0.587812202,79,42,1011.333333,1,3,8.666666667,3,166,156.2586349,168,2012-12-10 17:34:01+01:00
clean,clean,clean,clean,1,2,2,0.863120569,6,1,1411.0,0,3,6.5,2,167,157.254034,169,2012-12-10 20:46:32+01:00
buggy,clean,clean,clean,1,3,3,0.353012449,72,39,1078.333333,1,3,6.5,2,50,45.70626016,170,2012-12-10 21:03:12+01:00
buggy,buggy,buggy,buggy,2,4,5,1.790552009,23,47,275.2,0,3,0.0,0,168,157.909506,175,2012-12-11 10:35:30+00:00
clean,buggy,buggy,clean,1,1,1,0.0,9,0,1572.0,0,3,1.0,1,169,158.9085494,172,2012-12-11 17:45:27+01:00
clean,clean,clean,clean,0,0,3,0.0,72,39,0.0,1,0,0.0,0,170,159.9079883,0,2012-12-11 17:48:53+01:00
clean,clean,clean,clean,0,0,3,0.0,72,39,0.0,0,0,0.0,0,171,160.9078236,0,2012-12-11 08:50:53-08:00
buggy,clean,clean,clean,2,15,65,5.216605362,723,788,154.5846154,0,3,0.0,0,172,161.9008623,177,2012-12-11 17:51:28+01:00
clean,clean,clean,clean,1,2,2,0.297472249,15,4,310.0,0,2,10.0,2,173,162.8081375,174,2012-12-11 18:15:57+01:00
clean,clean,clean,clean,0,0,73,0.0,851,875,0.0,1,0,0.0,0,174,163.5846309,0,2012-12-11 23:40:06+01:00
buggy,clean,clean,clean,1,1,1,0.0,1,1,538.0,1,2,1.0,1,51,46.58819894,175,2012-12-12 03:37:47-08:00
buggy,clean,clean,clean,1,1,1,0.0,18,11,537.0,1,2,0.0,1,52,47.58805745,176,2012-12-12 11:41:43+00:00
clean,buggy,buggy,buggy,0,0,1,0.0,18,11,0.0,1,0,0.0,0,175,164.5813134,0,2012-12-12 11:43:29+00:00
buggy,clean,clean,clean,1,1,1,0.0,1,5,548.0,0,2,0.0,1,53,48.58586709,177,2012-12-12 03:49:16-08:00
clean,clean,clean,clean,0,0,1,0.0,1,5,0.0,0,0,0.0,0,176,165.539284,0,2012-12-12 12:10:12+00:00
buggy,clean,clean,clean,1,2,2,0.18512476,38,33,422.0,1,3,0.0,1,177,166.1808704,178,2012-12-12 06:13:50-08:00
clean,buggy,buggy,buggy,0,0,2,0.0,38,33,0.0,1,0,0.0,0,178,167.1803622,0,2012-12-13 11:41:36+01:00
buggy,clean,clean,clean,1,6,6,2.02301914,126,31,1012.833333,0,3,23.2,4,179,157.298772,179,2012-12-13 02:43:20-08:00
clean,buggy,buggy,buggy,0,0,0,0.0,0,0,0.0,0,0,0.0,0,180,158.298577,0,2013-01-09 20:57:36+01:00
clean,clean,clean,clean,1,1,1,0.0,10,4,2468.0,0,3,0.0,1,180,159.0167361,180,2013-01-09 20:58:21+01:00
clean,clean,clean,clean,1,1,1,0.0,1,1,160.0,1,2,44.0,1,181,159.9914268,181,2013-01-10 14:56:39+01:00
clean,clean,clean,clean,1,2,2,0.619382195,45,46,421.0,1,3,31.5,2,54,46.29887698,182,2013-01-10 16:32:58+01:00
clean,clean,clean,clean,1,1,1,0.0,1,1,12.0,0,3,0.0,0,55,47.29882823,183,2013-01-10 15:49:04+00:00
clean,buggy,buggy,clean,1,1,1,0.0,38,13,308.0,0,3,0.0,1,56,48.19712542,184,2013-01-10 15:49:43+00:00
clean,clean,clean,clean,0,0,3,0.0,76,52,0.0,1,0,0.0,0,182,160.63609,0,2013-01-11 13:55:07+00:00
clean,clean,clean,clean,0,0,3,0.0,76,52,0.0,0,0,0.0,0,183,161.6326093,0,2013-01-11 05:58:42-08:00
clean,clean,clean,clean,0,0,7,0.0,137,36,0.0,1,0,0.0,0,184,162.627594,0,2013-01-11 15:11:49+01:00
clean,clean,clean,clean,1,1,1,0.0,5,10,358.0,0,3,0.0,1,57,49.1874332,185,2013-01-11 06:30:35-08:00
clean,clean,clean,clean,0,0,1,0.0,5,10,0.0,0,0,0.0,0,185,163.6017246,0,2013-01-11 15:58:39+00:00
buggy,clean,clean,clean,1,3,6,2.093603483,546,161,416.5,0,3,2.2,3,186,163.4153653,186,2013-01-11 08:06:43-08:00
clean,buggy,buggy,buggy,2,2,2,0.918295834,3,3,664.0,0,2,0.0,0,187,164.3689793,191,2013-01-14 18:37:00+01:00
clean,clean,clean,clean,0,0,8,0.0,549,164,0.0,0,0,0.0,0,188,165.3660016,0,2013-01-14 21:29:31+01:00
clean,clean,clean,clean,1,1,1,0.0,1,1,886.0,0,2,0.0,0,0,0.0,15,2013-01-14 12:40:31-08:00
clean,clean,clean,clean,1,3,3,1.467457965,12,7,994.0,0,3,30.0,3,189,166.069977,188,2013-01-15 12:20:47+00:00
clean,clean,clean,clean,1,1,2,0.688047624,46,52,954.0,0,3,27.5,2,190,166.9655144,189,2013-01-15 15:48:24+01:00
clean,clean,clean,buggy,0,0,1,0.0,1,1,0.0,0,0,0.0,0,191,167.9628186,0,2013-01-15 22:10:33+01:00
clean,clean,clean,clean,1,1,1,0.0,8,2,1084.0,0,3,1.0,1,192,168.7055385,190,2013-01-15 22:20:21+01:00
clean,clean,clean,clean,0,0,6,0.0,66,61,0.0,1,0,0.0,0,193,169.7015998,0,2013-01-16 13:50:39+01:00
clean,clean,clean,clean,1,2,2,1.0,2,2,1046.5,0,3,2.0,1,194,169.975206,191,2013-01-16 05:04:49-08:00
clean,buggy,buggy,clean,1,1,1,0.0,2,1,160.0,0,2,7.0,1,195,170.9150827,192,2013-01-18 09:30:55+01:00
clean,clean,clean,clean,2,2,3,1.5,4,4,543.3333333,0,4,0.0,0,196,171.9101019,198,2013-01-18 13:06:09+01:00
clean,clean,clean,clean,0,0,6,0.0,8,7,0.0,0,0,0.0,0,197,171.7491823,0,2013-01-18 13:23:52+01:00
buggy,clean,clean,clean,1,10,14,2.988277005,378,95,475.1428571,0,3,47.81818182,11,58,48.20152419,194,2013-01-21 01:13:29-08:00
clean,buggy,buggy,buggy,1,2,2,0.998553286,134,0,0.0,0,0,0.0,0,59,49.20136844,195,2013-01-29 13:00:33+00:00
clean,buggy,buggy,buggy,1,1,1,0.0,25,0,0.0,0,0,0.0,0,60,50.20123344,196,2013-01-29 13:02:36+00:00
clean,buggy,buggy,buggy,1,6,6,1.153658725,30,111,651.6666667,0,3,0.0,4,61,51.0925435,197,2013-01-29 13:04:20+00:00
clean,buggy,buggy,clean,0,0,17,0.0,456,95,0.0,0,0,0.0,0,198,169.1283306,0,2013-01-30 11:49:34+00:00
buggy,clean,clean,clean,1,7,11,2.963601596,914,26,155.6428571,0,3,24.25,4,199,170.123203,198,2013-01-30 04:30:29-08:00
buggy,buggy,buggy,buggy,1,2,3,0.354375263,101,86,312.3333333,0,3,0.0,0,200,171.1230027,199,2013-01-30 13:49:23+01:00
clean,buggy,buggy,clean,1,1,2,1.0,18,4,781.0,0,3,57.0,2,201,172.1226771,200,2013-01-30 13:50:07+01:00
buggy,clean,clean,clean,1,6,7,2.177404231,154,43,714.25,0,3,15.0,5,202,173.1221416,201,2013-01-30 13:51:18+01:00
clean,buggy,buggy,buggy,2,2,2,0.918295834,3,3,664.0,0,3,0.0,0,203,174.1209935,207,2013-01-30 13:53:14+01:00
buggy,clean,clean,clean,0,0,17,0.0,455,97,0.0,0,0,0.0,0,204,175.1168003,0,2013-01-30 13:57:21+01:00
clean,clean,clean,clean,1,1,1,0.0,9,11,528.0,1,3,0.0,1,205,175.7814747,203,2013-01-30 14:12:17+01:00
clean,clean,clean,clean,1,3,3,1.5,4,4,526.6666667,0,3,21.33333333,3,206,176.7800619,204,2013-01-31 10:00:46+01:00
clean,clean,clean,clean,0,0,33,0.0,1376,353,0.0,1,0,0.0,0,207,177.7673527,0,2013-01-31 10:05:45+01:00
clean,clean,clean,clean,1,1,1,0.0,2,2,308.0,0,3,0.0,0,208,178.7648727,205,2013-01-31 01:50:17-08:00
clean,clean,clean,clean,0,0,1,0.0,2,2,0.0,0,0,0.0,0,209,179.7646606,0,2013-01-31 10:58:55+01:00
buggy,clean,clean,clean,1,3,3,1.553299226,51,14,692.6666667,0,3,0.0,2,210,180.7497109,206,2013-01-31 01:59:39-08:00
buggy,buggy,buggy,buggy,1,3,3,1.203615294,140,24,978.6666667,0,3,0.333333333,3,62,51.9775966,207,2013-01-31 11:51:01+01:00
clean,buggy,buggy,buggy,0,0,34,0.0,1378,355,0.0,0,0,0.0,0,63,52.97757588,0,2013-01-31 11:25:48+00:00
buggy,clean,clean,clean,1,2,2,0.951412254,39,23,1466.0,0,3,0.0,2,64,53.96701618,208,2013-01-31 11:26:03+00:00
clean,buggy,buggy,buggy,0,0,3,0.0,51,14,0.0,0,0,0.0,0,211,181.6940687,0,2013-01-31 13:30:37+00:00
clean,clean,clean,clean,1,1,1,0.0,5,0,272.0,0,2,0.0,1,65,54.96397901,209,2013-01-31 06:01:02-08:00
clean,clean,clean,clean,1,2,2,0.439496987,8,14,1442.0,0,3,0.0,2,66,55.95209223,210,2013-01-31 14:05:40+00:00
buggy,clean,clean,clean,2,9,19,3.265738482,1139,588,146.3090909,0,3,31.75,5,212,182.5389899,215,2013-01-31 16:19:56+00:00
clean,clean,clean,clean,0,0,0,0.0,0,0,0.0,0,0,0.0,0,213,183.5327536,0,2013-01-31 23:47:49+01:00
buggy,clean,clean,clean,1,3,3,1.188721876,8,4,1078.0,0,3,0.0,3,67,56.85131881,212,2013-02-01 00:08:53+01:00
clean,buggy,buggy,buggy,1,2,3,1.103729726,18,15,1023.333333,0,3,0.0,1,213,184.3022739,213,2013-02-01 10:56:30+00:00
clean,clean,clean,clean,0,0,3,0.0,169,34,0.0,0,0,0.0,0,214,185.2830305,0,2013-02-01 13:03:29+01:00
clean,clean,clean,clean,0,0,55,0.0,1142,588,0.0,0,0,0.0,0,215,186.2820525,0,2013-02-01 05:07:50-08:00
clean,clean,clean,clean,1,1,1,0.0,4,7,178.0,0,1,2.0,1,68,57.8316542,214,2013-02-01 05:11:05-08:00
clean,clean,clean,clean,0,0,58,0.0,1193,602,0.0,0,0,0.0,0,69,58.83013258,0,2013-02-01 14:30:20+00:00
clean,clean,clean,clean,1,9,9,2.409267252,26,8,642.4444444,0,3,10.88888889,9,70,59.43500652,215,2013-02-01 14:46:33+00:00
buggy,clean,buggy,buggy,1,1,1,0.0,1,1,486.0,0,2,0.0,1,71,60.41972331,216,2013-02-04 12:01:48+00:00
clean,buggy,buggy,buggy,0,0,9,0.0,31,16,0.0,0,0,0.0,0,216,185.4266862,0,2013-02-04 14:40:27+00:00
buggy,clean,clean,clean,1,6,14,3.056871358,226,95,457.2857143,0,3,6.625,6,217,186.4174966,217,2013-02-05 12:19:56-08:00
buggy,buggy,buggy,clean,1,2,5,2.055988412,75,56,566.8,0,3,0.0,2,218,187.3534962,218,2013-02-05 21:50:42+01:00
clean,buggy,buggy,clean,1,1,1,0.0,1,1,630.0,0,1,0.0,1,219,188.3518085,219,2013-02-06 01:23:42+01:00
clean,clean,clean,clean,0,0,14,0.0,266,116,0.0,0,0,0.0,0,220,189.1245813,0,2013-02-06 01:29:17+01:00
clean,clean,clean,clean,1,4,4,1.573998311,39,42,567.5,0,3,3.75,4,221,190.1200217,220,2013-02-06 04:57:14-08:00
clean,clean,clean,clean,0,0,4,0.0,39,42,0.0,0,0,0.0,0,222,191.074538,0,2013-02-06 14:12:10+01:00
clean,clean,clean,clean,1,1,1,0.0,2,1,96.0,0,1,0.0,0,223,189.8746776,221,2013-02-06 07:40:15-08:00
buggy,clean,clean,clean,1,8,9,2.36099627,91,29,656.6666667,0,3,33.75,8,224,190.7340429,222,2013-02-11 16:43:13+01:00
clean,buggy,buggy,buggy,1,1,1,0.0,2,0,1170.0,0,1,6.0,1,225,191.7328168,223,2013-02-12 00:26:30+01:00
clean,clean,clean,clean,1,7,12,2.602181637,275,152,630.75,0,3,25.1,9,226,192.2926873,224,2013-02-12 00:30:31+01:00
clean,clean,clean,clean,1,2,2,0.811278124,11,13,408.0,0,2,0.5,2,227,192.9183977,225,2013-02-13 00:26:50+01:00
clean,clean,clean,clean,0,0,20,0.0,367,181,0.0,0,0,0.0,0,228,193.9182076,0,2013-02-13 20:45:55+01:00
buggy,clean,clean,clean,2,10,20,3.662197919,1072,114,240.5652174,0,3,13.13333333,8,229,194.6529066,230,2013-02-13 11:46:32-08:00
clean,clean,clean,clean,1,1,1,0.0,1,1,1032.0,0,3,15.0,1,230,195.2379761,227,2013-02-14 11:02:53+01:00
